 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.44233192e-06  9.55588092e-07 
 0.00000000e+00  1.44236076e-06  9.64231219e-07 
 1.80000000e+00  1.44236083e-06  9.65120961e-07 
 1.80000000e+00  1.44236078e-06  9.69049552e-07 
 0.00000000e+00  1.44236095e-06  9.71058995e-07 
 0.00000000e+00  1.44236109e-06  9.75467700e-07 
 1.80000000e+00  1.44233226e-06  9.76525612e-07 
 1.80000000e+00  1.44236228e-06  9.81923236e-07 
 0.00000000e+00  1.44236122e-06  9.86141217e-07 
 0.00000000e+00  1.44236115e-06  9.87782684e-07 
 1.80000000e+00  1.44236245e-06  9.93930556e-07 
 1.80000000e+00  1.44236131e-06  9.96282537e-07 
 0.00000000e+00  1.44234150e-06  1.00960769e-06 
 0.00000000e+00  1.44236257e-06  1.00394890e-06 
 1.80000000e+00  1.44236132e-06  1.00732785e-06 
 1.80000000e+00  1.44236129e-06  1.00658724e-06 
 0.00000000e+00  1.44236252e-06  1.01651774e-06 
 0.00000000e+00  1.44236246e-06  1.01164829e-06 
 1.80000000e+00  1.44236247e-06  1.01790154e-06 
 1.80000000e+00  1.44236237e-06  1.01817433e-06 
 0.00000000e+00  1.44236256e-06  1.03459921e-06 
 0.00000000e+00  1.44236115e-06  1.02323605e-06 
 1.80000000e+00  1.44236120e-06  1.02851158e-06 
 1.80000000e+00  1.44236225e-06  1.02779444e-06 
 0.00000000e+00  1.44236103e-06  1.04183621e-06 
 0.00000000e+00  1.44236209e-06  1.03452393e-06 
 1.80000000e+00  1.44236207e-06  1.04584493e-06 
 1.80000000e+00  1.44236197e-06  1.04709095e-06 
 0.00000000e+00  1.44236073e-06  1.08061367e-06 
 0.00000000e+00  1.44236182e-06  1.05427931e-06 
 1.80000000e+00  1.44236169e-06  1.06035773e-06 
 1.80000000e+00  1.44236031e-06  1.05287035e-06 
 0.00000000e+00  1.44236153e-06  1.07425720e-06 
 0.00000000e+00  1.44236011e-06  1.05822407e-06 
 1.80000000e+00  1.44236104e-06  1.07139122e-06 
 1.80000000e+00  1.44236099e-06  1.07096059e-06 
 0.00000000e+00  1.44233920e-06  1.10818132e-06 
 0.00000000e+00  1.44236058e-06  1.07925325e-06 
 1.80000000e+00  1.44235908e-06  1.09101335e-06 
 1.80000000e+00  1.44235897e-06  1.08413825e-06 
 0.00000000e+00  1.44233799e-06  1.12065725e-06 
 0.00000000e+00  1.44235957e-06  1.09943286e-06 
 1.80000000e+00  1.44235879e-06  1.12847131e-06 
 1.80000000e+00  1.44235840e-06  1.13126416e-06 
