 v1              i(Viin)         i(Viout)       
 1.80000000e+00  1.49637172e-06  6.96021729e-07 
 0.00000000e+00  1.49636188e-06  7.53893289e-07 
 0.00000000e+00  1.49636094e-06  7.07031731e-07 
 1.80000000e+00  1.49636325e-06  7.18962966e-07 
 1.80000000e+00  1.49636838e-06  7.04707546e-07 
 0.00000000e+00  1.49636286e-06  7.41484385e-07 
 0.00000000e+00  1.49636269e-06  7.15008795e-07 
 1.80000000e+00  1.49638181e-06  7.37613178e-07 
 1.80000000e+00  1.49636899e-06  7.35289660e-07 
 0.00000000e+00  1.49637201e-06  7.93904334e-07 
 0.00000000e+00  1.49634518e-06  7.50711166e-07 
 1.80000000e+00  1.49634199e-06  7.70692424e-07 
 1.80000000e+00  1.49636989e-06  7.59872989e-07 
 0.00000000e+00  1.49635186e-06  8.11434177e-07 
 0.00000000e+00  1.49638332e-06  7.83440285e-07 
 1.80000000e+00  1.49636399e-06  8.20000494e-07 
 1.80000000e+00  1.49634104e-06  8.25162800e-07 
 0.00000000e+00  1.49634020e-06  9.19067176e-07 
 0.00000000e+00  1.49636500e-06  8.40534469e-07 
 1.80000000e+00  1.49634141e-06  8.51372818e-07 
 1.80000000e+00  1.49636185e-06  8.25045177e-07 
 0.00000000e+00  1.49636466e-06  8.75482840e-07 
 0.00000000e+00  1.49637464e-06  8.29442101e-07 
 1.80000000e+00  1.49634663e-06  8.57779895e-07 
 1.80000000e+00  1.49635902e-06  8.50064154e-07 
 0.00000000e+00  1.49635123e-06  9.25003306e-07 
 0.00000000e+00  1.49634828e-06  8.63132385e-07 
 1.80000000e+00  1.49635440e-06  8.82567335e-07 
 1.80000000e+00  1.49635750e-06  8.64672458e-07 
 0.00000000e+00  1.49632670e-06  9.27653602e-07 
 0.00000000e+00  1.49635645e-06  8.86237075e-07 
 1.80000000e+00  1.49635257e-06  9.29004216e-07 
 1.80000000e+00  1.49636287e-06  9.29705180e-07 
 0.00000000e+00  1.49635152e-06  1.03631898e-06 
 0.00000000e+00  1.49635180e-06  9.47828070e-07 
 1.80000000e+00  1.49632730e-06  9.64945556e-07 
 1.80000000e+00  1.49634944e-06  9.37176694e-07 
 0.00000000e+00  1.49635463e-06  1.00371879e-06 
 0.00000000e+00  1.49631171e-06  9.47825512e-07 
 1.80000000e+00  1.49634609e-06  9.90171557e-07 
 1.80000000e+00  1.49634805e-06  9.84034017e-07 
 0.00000000e+00  1.49635268e-06  1.08989339e-06 
 0.00000000e+00  1.49630718e-06  1.00707869e-06 
 1.80000000e+00  1.49636743e-06  1.04052667e-06 
 1.80000000e+00  1.49635406e-06  1.01968206e-06 
 0.00000000e+00  1.49631869e-06  1.11300845e-06 
 0.00000000e+00  1.49635224e-06  1.05800794e-06 
 1.80000000e+00  1.49635011e-06  1.12548470e-06 
 1.80000000e+00  1.49634819e-06  1.13096331e-06 
