 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.46742403e-06  5.34649402e-07 
 0.00000000e+00  1.46746054e-06  5.18802281e-07 
 1.80000000e+00  1.46743376e-06  5.31641859e-07 
 1.80000000e+00  1.46743625e-06  5.30110952e-07 
 0.00000000e+00  1.46743129e-06  5.59602285e-07 
 0.00000000e+00  1.46742987e-06  5.48089361e-07 
 1.80000000e+00  1.46742933e-06  5.71402452e-07 
 1.80000000e+00  1.46743531e-06  5.77348530e-07 
 0.00000000e+00  1.46743450e-06  6.37443051e-07 
 0.00000000e+00  1.46745104e-06  5.91316464e-07 
 1.80000000e+00  1.46745188e-06  5.99378367e-07 
 1.80000000e+00  1.46743231e-06  5.86019183e-07 
 0.00000000e+00  1.46747894e-06  6.15732503e-07 
 0.00000000e+00  1.46745197e-06  5.90142250e-07 
 1.80000000e+00  1.46744135e-06  6.07536847e-07 
 1.80000000e+00  1.46742349e-06  6.04083667e-07 
 0.00000000e+00  1.46744661e-06  6.50782511e-07 
 0.00000000e+00  1.46743842e-06  6.13846296e-07 
 1.80000000e+00  1.46743960e-06  6.27152943e-07 
 1.80000000e+00  1.46743035e-06  6.17583439e-07 
 0.00000000e+00  1.46743952e-06  6.55309051e-07 
 0.00000000e+00  1.46743790e-06  6.31223202e-07 
 1.80000000e+00  1.46741458e-06  6.57862259e-07 
 1.80000000e+00  1.46742704e-06  6.58397980e-07 
 0.00000000e+00  1.46742796e-06  7.23421948e-07 
 0.00000000e+00  1.46744364e-06  6.70827703e-07 
 1.80000000e+00  1.46743760e-06  6.82246011e-07 
 1.80000000e+00  1.46744716e-06  6.66121878e-07 
 0.00000000e+00  1.46744073e-06  7.06253374e-07 
 0.00000000e+00  1.46742403e-06  6.74547209e-07 
 1.80000000e+00  1.46743646e-06  6.98567703e-07 
 1.80000000e+00  1.46742249e-06  6.96190469e-07 
 0.00000000e+00  1.46745754e-06  7.59990868e-07 
 0.00000000e+00  1.46745420e-06  7.11208216e-07 
 1.80000000e+00  1.46743480e-06  7.31079211e-07 
 1.80000000e+00  1.46740926e-06  7.20194166e-07 
 0.00000000e+00  1.46741489e-06  7.75883223e-07 
 0.00000000e+00  1.46742012e-06  7.43352913e-07 
 1.80000000e+00  1.46741914e-06  7.84102042e-07 
 1.80000000e+00  1.46742262e-06  7.88388476e-07 
 0.00000000e+00  1.46743547e-06  8.92191267e-07 
 0.00000000e+00  1.46740410e-06  8.03519740e-07 
 1.80000000e+00  1.46743635e-06  8.15596223e-07 
 1.80000000e+00  1.46742400e-06  7.86132617e-07 
 0.00000000e+00  1.46743655e-06  8.39961416e-07 
 0.00000000e+00  1.46742828e-06  7.88301904e-07 
 1.80000000e+00  1.46741206e-06  8.19563198e-07 
 1.80000000e+00  1.46743898e-06  8.10709807e-07 
 0.00000000e+00  1.46743179e-06  8.91850291e-07 
 0.00000000e+00  1.46740824e-06  8.21472824e-07 
 1.80000000e+00  1.46743189e-06  8.44370504e-07 
 1.80000000e+00  1.46746105e-06  8.24077787e-07 
 0.00000000e+00  1.46742994e-06  8.91179909e-07 
 0.00000000e+00  1.46741684e-06  8.45952570e-07 
 1.80000000e+00  1.46741171e-06  8.91483793e-07 
 1.80000000e+00  1.46741128e-06  8.91226676e-07 
 0.00000000e+00  1.46743251e-06  1.00804965e-06 
 0.00000000e+00  1.46742056e-06  9.09876590e-07 
 1.80000000e+00  1.46742785e-06  9.29286117e-07 
 1.80000000e+00  1.46741164e-06  8.97422140e-07 
 0.00000000e+00  1.46741623e-06  9.69036591e-07 
 0.00000000e+00  1.46741054e-06  9.09248158e-07 
 1.80000000e+00  1.46740906e-06  9.53094897e-07 
 1.80000000e+00  1.46741426e-06  9.45292015e-07 
 0.00000000e+00  1.46743474e-06  1.06020050e-06 
 0.00000000e+00  1.46742852e-06  9.71983567e-07 
 1.80000000e+00  1.46739906e-06  1.00522153e-06 
 1.80000000e+00  1.46740408e-06  9.82599772e-07 
 0.00000000e+00  1.46741874e-06  1.08418025e-06 
 0.00000000e+00  1.46740209e-06  1.02322258e-06 
 1.80000000e+00  1.46740733e-06  1.09570134e-06 
 1.80000000e+00  1.46741310e-06  1.10186478e-06 
