 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.50883075e-06  5.84315387e-07 
 0.00000000e+00  1.50885114e-06  5.71180976e-07 
 1.80000000e+00  1.50883507e-06  5.82909948e-07 
 1.80000000e+00  1.50882445e-06  5.82652731e-07 
 0.00000000e+00  1.50886338e-06  6.11583857e-07 
 0.00000000e+00  1.50883533e-06  6.01637495e-07 
 1.80000000e+00  1.50885492e-06  6.24309209e-07 
 1.80000000e+00  1.50883994e-06  6.32229671e-07 
 0.00000000e+00  1.50883345e-06  6.88702741e-07 
 0.00000000e+00  1.50883118e-06  6.45875261e-07 
 1.80000000e+00  1.50885843e-06  6.54624515e-07 
 1.80000000e+00  1.50885012e-06  6.41895241e-07 
 0.00000000e+00  1.50882221e-06  6.72319388e-07 
 0.00000000e+00  1.50881377e-06  6.48514145e-07 
 1.80000000e+00  1.50882947e-06  6.66023823e-07 
 1.80000000e+00  1.50884783e-06  6.63372617e-07 
 0.00000000e+00  1.50882933e-06  7.08432637e-07 
 0.00000000e+00  1.50883129e-06  6.73351906e-07 
 1.80000000e+00  1.50883113e-06  6.86116749e-07 
 1.80000000e+00  1.50886086e-06  6.77931382e-07 
 0.00000000e+00  1.50882518e-06  7.16359992e-07 
 0.00000000e+00  1.50886039e-06  6.92657508e-07 
 1.80000000e+00  1.50884730e-06  7.19109650e-07 
 1.80000000e+00  1.50884556e-06  7.20864975e-07 
 0.00000000e+00  1.50882687e-06  7.86118107e-07 
 0.00000000e+00  1.50881034e-06  7.34933465e-07 
 1.80000000e+00  1.50882873e-06  7.46419047e-07 
 1.80000000e+00  1.50885852e-06  7.31036550e-07 
 0.00000000e+00  1.50884529e-06  7.70918987e-07 
 0.00000000e+00  1.50885799e-06  7.39751613e-07 
 1.80000000e+00  1.50880878e-06  7.65680255e-07 
 1.80000000e+00  1.50882759e-06  7.63323982e-07 
 0.00000000e+00  1.50882438e-06  8.26345101e-07 
 0.00000000e+00  1.50882668e-06  7.79367497e-07 
 1.80000000e+00  1.50880740e-06  7.99443555e-07 
 1.80000000e+00  1.50884183e-06  7.87746700e-07 
 0.00000000e+00  1.50883751e-06  8.45629145e-07 
 0.00000000e+00  1.50880626e-06  8.13422417e-07 
 1.80000000e+00  1.50885491e-06  8.54006657e-07 
 1.80000000e+00  1.50882363e-06  8.58772736e-07 
 0.00000000e+00  1.50885050e-06  9.62287402e-07 
 0.00000000e+00  1.50883147e-06  8.75536458e-07 
 1.80000000e+00  1.50882761e-06  8.88002759e-07 
 1.80000000e+00  1.50880385e-06  8.58395310e-07 
 0.00000000e+00  1.50882418e-06  9.12544579e-07 
 0.00000000e+00  1.50882174e-06  8.62178283e-07 
 1.80000000e+00  1.50883220e-06  8.94121868e-07 
 1.80000000e+00  1.50880224e-06  8.84925797e-07 
 0.00000000e+00  1.50882495e-06  9.65538362e-07 
 0.00000000e+00  1.50882110e-06  8.97045282e-07 
 1.80000000e+00  1.50882046e-06  9.19659996e-07 
 1.80000000e+00  1.50881988e-06  8.99808825e-07 
 0.00000000e+00  1.50881668e-06  9.67357295e-07 
 0.00000000e+00  1.50882882e-06  9.23174355e-07 
 1.80000000e+00  1.50879835e-06  9.68223645e-07 
 1.80000000e+00  1.50881792e-06  9.69491154e-07 
 0.00000000e+00  1.50881384e-06  1.08448550e-06 
 0.00000000e+00  1.50882110e-06  9.87558565e-07 
 1.80000000e+00  1.50881361e-06  1.00698932e-06 
 1.80000000e+00  1.50881608e-06  9.76349696e-07 
 0.00000000e+00  1.50883970e-06  1.04862831e-06 
 0.00000000e+00  1.50881490e-06  9.88743238e-07 
 1.80000000e+00  1.50881894e-06  1.03312868e-06 
 1.80000000e+00  1.50881334e-06  1.02629339e-06 
 0.00000000e+00  1.50880878e-06  1.13956997e-06 
 0.00000000e+00  1.50880960e-06  1.05148304e-06 
 1.80000000e+00  1.50881614e-06  1.08666508e-06 
 1.80000000e+00  1.50883072e-06  1.06437844e-06 
 0.00000000e+00  1.50880601e-06  1.16516068e-06 
 0.00000000e+00  1.50881773e-06  1.10501863e-06 
 1.80000000e+00  1.50880346e-06  1.17725570e-06 
 1.80000000e+00  1.50880268e-06  1.18293251e-06 
