 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.49975958e-06  5.98082565e-07 
 0.00000000e+00  1.49975983e-06  6.10902106e-07 
 1.80000000e+00  1.49975994e-06  6.20991500e-07 
 1.80000000e+00  1.49974973e-06  6.32380875e-07 
 0.00000000e+00  1.49974646e-06  6.41509970e-07 
 0.00000000e+00  1.49976277e-06  6.54429712e-07 
 1.80000000e+00  1.49976059e-06  6.64950491e-07 
 1.80000000e+00  1.49975400e-06  6.76526923e-07 
 0.00000000e+00  1.49976088e-06  6.86162991e-07 
 0.00000000e+00  1.49977638e-06  6.98243852e-07 
 1.80000000e+00  1.49975874e-06  7.08428729e-07 
 1.80000000e+00  1.49978065e-06  7.19582118e-07 
 0.00000000e+00  1.49976189e-06  7.26409070e-07 
 0.00000000e+00  1.49980943e-06  7.39061136e-07 
 1.80000000e+00  1.49978009e-06  7.50044791e-07 
 1.80000000e+00  1.49975689e-06  7.61623113e-07 
 0.00000000e+00  1.49978189e-06  7.72069029e-07 
 0.00000000e+00  1.49979487e-06  7.83833400e-07 
 1.80000000e+00  1.49979113e-06  7.94583812e-07 
 1.80000000e+00  1.49975183e-06  8.05727353e-07 
 0.00000000e+00  1.49979008e-06  8.16311541e-07 
 0.00000000e+00  1.49978759e-06  8.27756722e-07 
 1.80000000e+00  1.49978278e-06  8.38678048e-07 
 1.80000000e+00  1.49975220e-06  8.49713246e-07 
 0.00000000e+00  1.49981165e-06  8.60516025e-07 
 0.00000000e+00  1.49976617e-06  8.71502422e-07 
 1.80000000e+00  1.49976622e-06  8.82407718e-07 
 1.80000000e+00  1.49976867e-06  8.93312063e-07 
 0.00000000e+00  1.49977040e-06  9.04321581e-07 
 0.00000000e+00  1.49978576e-06  9.14947080e-07 
 1.80000000e+00  1.49977228e-06  9.25822292e-07 
 1.80000000e+00  1.49978876e-06  9.36379777e-07 
 0.00000000e+00  1.49975903e-06  9.47621459e-07 
 0.00000000e+00  1.49981538e-06  9.57997244e-07 
 1.80000000e+00  1.49979646e-06  9.69083871e-07 
 1.80000000e+00  1.49975338e-06  9.79562756e-07 
 0.00000000e+00  1.49979856e-06  9.91716433e-07 
 0.00000000e+00  1.49981811e-06  1.00141206e-06 
 1.80000000e+00  1.49977608e-06  1.01237711e-06 
 1.80000000e+00  1.49975349e-06  1.02250797e-06 
 0.00000000e+00  1.49978121e-06  1.03468395e-06 
 0.00000000e+00  1.49975346e-06  1.04425509e-06 
 1.80000000e+00  1.49975339e-06  1.05597090e-06 
 1.80000000e+00  1.49976721e-06  1.06666386e-06 
 0.00000000e+00  1.49979521e-06  1.08177323e-06 
 0.00000000e+00  1.49980105e-06  1.08982236e-06 
 1.80000000e+00  1.49977103e-06  1.10051815e-06 
 1.80000000e+00  1.49974852e-06  1.10954778e-06 
 0.00000000e+00  1.49976792e-06  1.12216597e-06 
 0.00000000e+00  1.49973486e-06  1.12986757e-06 
 1.80000000e+00  1.49977946e-06  1.14176292e-06 
 1.80000000e+00  1.49975950e-06  1.15129527e-06 
 0.00000000e+00  1.49979048e-06  1.16562244e-06 
 0.00000000e+00  1.49981983e-06  1.17220740e-06 
 1.80000000e+00  1.49978215e-06  1.18315334e-06 
 1.80000000e+00  1.49976036e-06  1.19138117e-06 
 0.00000000e+00  1.49978226e-06  1.20552045e-06 
 0.00000000e+00  1.49976639e-06  1.21192743e-06 
 1.80000000e+00  1.49978044e-06  1.22473578e-06 
 1.80000000e+00  1.49976515e-06  1.23397270e-06 
 0.00000000e+00  1.49977847e-06  1.25111833e-06 
 0.00000000e+00  1.49975278e-06  1.25309693e-06 
 1.80000000e+00  1.49975537e-06  1.26354942e-06 
 1.80000000e+00  1.49976996e-06  1.26935109e-06 
 0.00000000e+00  1.49981340e-06  1.28486819e-06 
 0.00000000e+00  1.49980572e-06  1.28692196e-06 
 1.80000000e+00  1.49977608e-06  1.29883472e-06 
 1.80000000e+00  1.49979129e-06  1.30556616e-06 
 0.00000000e+00  1.49978387e-06  1.32560400e-06 
 0.00000000e+00  1.49978150e-06  1.32195316e-06 
 1.80000000e+00  1.49978367e-06  1.33236004e-06 
 1.80000000e+00  1.49975668e-06  1.33474353e-06 
 0.00000000e+00  1.49978103e-06  1.35419005e-06 
 0.00000000e+00  1.49978003e-06  1.35050431e-06 
 1.80000000e+00  1.49975611e-06  1.36515949e-06 
 1.80000000e+00  1.49974130e-06  1.36999614e-06 
