 v1              i(Viin)         i(viout)       
 1.80000000e+00  1.52794578e-06  8.77853353e-07 
 0.00000000e+00  1.52798066e-06  8.73837038e-07 
 0.00000000e+00  1.52797284e-06  8.91474585e-07 
 1.80000000e+00  1.52796598e-06  8.95708553e-07 
 1.80000000e+00  1.52794621e-06  9.05947687e-07 
 0.00000000e+00  1.52794476e-06  9.07093693e-07 
 0.00000000e+00  1.52798032e-06  9.18334067e-07 
 1.80000000e+00  1.52794649e-06  9.21986015e-07 
 1.80000000e+00  1.52797719e-06  9.29169261e-07 
 0.00000000e+00  1.52797531e-06  9.33021795e-07 
 0.00000000e+00  1.52796656e-06  9.41365087e-07 
 1.80000000e+00  1.52793848e-06  9.47254676e-07 
 1.80000000e+00  1.52795822e-06  9.53580624e-07 
 0.00000000e+00  1.52796706e-06  9.60794594e-07 
 0.00000000e+00  1.52794691e-06  9.65040527e-07 
 1.80000000e+00  1.52798182e-06  9.72049918e-07 
 1.80000000e+00  1.52796318e-06  9.77968185e-07 
 0.00000000e+00  1.52797246e-06  9.90097973e-07 
 0.00000000e+00  1.52796558e-06  9.89543679e-07 
 1.80000000e+00  1.52798862e-06  9.98223669e-07 
 1.80000000e+00  1.52795862e-06  1.00057768e-06 
 0.00000000e+00  1.52793758e-06  1.01420640e-06 
 0.00000000e+00  1.52796717e-06  1.01403130e-06 
 1.80000000e+00  1.52798607e-06  1.02801857e-06 
 1.80000000e+00  1.52799520e-06  1.03336622e-06 
 0.00000000e+00  1.52797008e-06  1.06225487e-06 
 0.00000000e+00  1.52797223e-06  1.04493810e-06 
 1.80000000e+00  1.52793228e-06  1.05154082e-06 
 1.80000000e+00  1.52796210e-06  1.04780375e-06 
 0.00000000e+00  1.52797215e-06  1.06720766e-06 
 0.00000000e+00  1.52796616e-06  1.05528662e-06 
 1.80000000e+00  1.52795302e-06  1.06851472e-06 
 1.80000000e+00  1.52794631e-06  1.06925683e-06 
 0.00000000e+00  1.52797456e-06  1.09961168e-06 
 0.00000000e+00  1.52796595e-06  1.07949000e-06 
 1.80000000e+00  1.52797089e-06  1.09027691e-06 
 1.80000000e+00  1.52796203e-06  1.08629868e-06 
 0.00000000e+00  1.52796950e-06  1.11297661e-06 
 0.00000000e+00  1.52796953e-06  1.10014666e-06 
 1.80000000e+00  1.52796137e-06  1.11861114e-06 
 1.80000000e+00  1.52796547e-06  1.12155668e-06 
 0.00000000e+00  1.52797209e-06  1.17117827e-06 
 0.00000000e+00  1.52796457e-06  1.13303780e-06 
 1.80000000e+00  1.52797857e-06  1.14424941e-06 
 1.80000000e+00  1.52794776e-06  1.13297247e-06 
 0.00000000e+00  1.52793451e-06  1.16289743e-06 
 0.00000000e+00  1.52795363e-06  1.14230386e-06 
 1.80000000e+00  1.52797217e-06  1.16243874e-06 
 1.80000000e+00  1.52795188e-06  1.16096714e-06 
 0.00000000e+00  1.52798408e-06  1.21511005e-06 
 0.00000000e+00  1.52793315e-06  1.17359858e-06 
 1.80000000e+00  1.52798353e-06  1.19346653e-06 
 1.80000000e+00  1.52796491e-06  1.18388553e-06 
 0.00000000e+00  1.52795428e-06  1.23244754e-06 
 0.00000000e+00  1.52798935e-06  1.20643890e-06 
 1.80000000e+00  1.52796289e-06  1.24140483e-06 
 1.80000000e+00  1.52797936e-06  1.24642882e-06 
