 v1              i(Viin)         i(Viout)       
 1.80000000e+00  1.50278532e-06  5.38114364e-07 
 0.00000000e+00  1.50278804e-06  5.49282802e-07 
 0.00000000e+00  1.50280709e-06  5.48667828e-07 
 1.80000000e+00  1.50280657e-06  5.58022208e-07 
 1.80000000e+00  1.50277397e-06  5.63021374e-07 
 0.00000000e+00  1.50280898e-06  5.83414675e-07 
 0.00000000e+00  1.50278510e-06  5.76148295e-07 
 1.80000000e+00  1.50281400e-06  5.85987877e-07 
 1.80000000e+00  1.50281595e-06  5.86841239e-07 
 0.00000000e+00  1.50279669e-06  6.09954654e-07 
 0.00000000e+00  1.50281751e-06  6.04139984e-07 
 1.80000000e+00  1.50281048e-06  6.22587692e-07 
 1.80000000e+00  1.50278804e-06  6.30622026e-07 
 0.00000000e+00  1.50280484e-06  6.75078596e-07 
 0.00000000e+00  1.50279286e-06  6.43926725e-07 
 1.80000000e+00  1.50279655e-06  6.52670465e-07 
 1.80000000e+00  1.50278699e-06  6.44311314e-07 
 0.00000000e+00  1.50281373e-06  6.68390811e-07 
 0.00000000e+00  1.50279095e-06  6.50967181e-07 
 1.80000000e+00  1.50278468e-06  6.66085853e-07 
 1.80000000e+00  1.50280879e-06  6.64738721e-07 
 0.00000000e+00  1.50280114e-06  7.01984291e-07 
 0.00000000e+00  1.50280869e-06  6.75078695e-07 
 1.80000000e+00  1.50281602e-06  6.87074362e-07 
 1.80000000e+00  1.50279037e-06  6.80833750e-07 
 0.00000000e+00  1.50280715e-06  7.13556659e-07 
 0.00000000e+00  1.50279966e-06  6.94810282e-07 
 1.80000000e+00  1.50280704e-06  7.17114901e-07 
 1.80000000e+00  1.50281895e-06  7.19996450e-07 
 0.00000000e+00  1.50279985e-06  7.75215398e-07 
 0.00000000e+00  1.50281718e-06  7.32680007e-07 
 1.80000000e+00  1.50280043e-06  7.42632992e-07 
 1.80000000e+00  1.50279978e-06  7.31102020e-07 
 0.00000000e+00  1.50279327e-06  7.66047947e-07 
 0.00000000e+00  1.50281922e-06  7.40185300e-07 
 1.80000000e+00  1.50279250e-06  7.62257756e-07 
 1.80000000e+00  1.50277808e-06  7.61107188e-07 
 0.00000000e+00  1.50279539e-06  8.15829296e-07 
 0.00000000e+00  1.50280445e-06  7.75984830e-07 
 1.80000000e+00  1.50280317e-06  7.94230644e-07 
 1.80000000e+00  1.50280508e-06  7.84667279e-07 
 0.00000000e+00  1.50280063e-06  8.33898739e-07 
 0.00000000e+00  1.50279378e-06  8.07197623e-07 
 1.80000000e+00  1.50279412e-06  8.43594933e-07 
 1.80000000e+00  1.50280228e-06  8.48572000e-07 
 0.00000000e+00  1.50278954e-06  9.39083648e-07 
 0.00000000e+00  1.50279590e-06  8.62795034e-07 
 1.80000000e+00  1.50279824e-06  8.73843220e-07 
 1.80000000e+00  1.50279844e-06  8.49477615e-07 
 0.00000000e+00  1.50280759e-06  8.97916223e-07 
 0.00000000e+00  1.50279165e-06  8.54208722e-07 
 1.80000000e+00  1.50280219e-06  8.80798396e-07 
 1.80000000e+00  1.50278981e-06  8.74170624e-07 
 0.00000000e+00  1.50279149e-06  9.46090523e-07 
 0.00000000e+00  1.50279610e-06  8.85795217e-07 
 1.80000000e+00  1.50278690e-06  9.05766598e-07 
 1.80000000e+00  1.50278490e-06  8.89371066e-07 
 0.00000000e+00  1.50279300e-06  9.49334819e-07 
 0.00000000e+00  1.50279691e-06  9.09808108e-07 
 1.80000000e+00  1.50277525e-06  9.50082367e-07 
 1.80000000e+00  1.50278916e-06  9.51836299e-07 
 0.00000000e+00  1.50279395e-06  1.05522592e-06 
 0.00000000e+00  1.50279251e-06  9.68886141e-07 
 1.80000000e+00  1.50279644e-06  9.86390120e-07 
 1.80000000e+00  1.50280405e-06  9.59516754e-07 
 0.00000000e+00  1.50278568e-06  1.02336166e-06 
 0.00000000e+00  1.50278828e-06  9.69918375e-07 
 1.80000000e+00  1.50277513e-06  1.00965302e-06 
 1.80000000e+00  1.50278123e-06  1.00322109e-06 
 0.00000000e+00  1.50279163e-06  1.10662705e-06 
 0.00000000e+00  1.50277033e-06  1.02743151e-06 
 1.80000000e+00  1.50278164e-06  1.05868837e-06 
 1.80000000e+00  1.50277647e-06  1.03802041e-06 
 0.00000000e+00  1.50276895e-06  1.12988990e-06 
 0.00000000e+00  1.50277472e-06  1.07528344e-06 
 1.80000000e+00  1.50280152e-06  1.14226528e-06 
 1.80000000e+00  1.50278659e-06  1.14714061e-06 
