 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.54878305e-06  5.25244360e-07 
 0.00000000e+00  1.54877148e-06  5.15666173e-07 
 1.80000000e+00  1.54878659e-06  5.30103748e-07 
 1.80000000e+00  1.54876427e-06  5.32868910e-07 
 0.00000000e+00  1.54878637e-06  5.66252837e-07 
 0.00000000e+00  1.54876518e-06  5.46103664e-07 
 1.80000000e+00  1.54877581e-06  5.60943434e-07 
 1.80000000e+00  1.54876322e-06  5.58493014e-07 
 0.00000000e+00  1.54877506e-06  5.93503884e-07 
 0.00000000e+00  1.54876258e-06  5.78820092e-07 
 1.80000000e+00  1.54877557e-06  6.06496926e-07 
 1.80000000e+00  1.54877529e-06  6.12724762e-07 
 0.00000000e+00  1.54877598e-06  6.82720355e-07 
 0.00000000e+00  1.54875946e-06  6.27826992e-07 
 1.80000000e+00  1.54878295e-06  6.36507195e-07 
 1.80000000e+00  1.54875248e-06  6.20129299e-07 
 0.00000000e+00  1.54878227e-06  6.54462141e-07 
 0.00000000e+00  1.54876365e-06  6.23808219e-07 
 1.80000000e+00  1.54875437e-06  6.44328054e-07 
 1.80000000e+00  1.54877971e-06  6.38763638e-07 
 0.00000000e+00  1.54875710e-06  6.92549733e-07 
 0.00000000e+00  1.54876238e-06  6.50158242e-07 
 1.80000000e+00  1.54878103e-06  6.64402251e-07 
 1.80000000e+00  1.54875946e-06  6.52173810e-07 
 0.00000000e+00  1.54875606e-06  6.96505353e-07 
 0.00000000e+00  1.54878028e-06  6.68255112e-07 
 1.80000000e+00  1.54875893e-06  6.98608162e-07 
 1.80000000e+00  1.54876545e-06  6.98916040e-07 
 0.00000000e+00  1.54875391e-06  7.73452896e-07 
 0.00000000e+00  1.54877854e-06  7.12448340e-07 
 1.80000000e+00  1.54880115e-06  7.26196120e-07 
 1.80000000e+00  1.54876803e-06  7.06214820e-07 
 0.00000000e+00  1.54875299e-06  7.51775929e-07 
 0.00000000e+00  1.54876361e-06  7.14370799e-07 
 1.80000000e+00  1.54877654e-06  7.43181346e-07 
 1.80000000e+00  1.54876641e-06  7.39354789e-07 
 0.00000000e+00  1.54875089e-06  8.11282888e-07 
 0.00000000e+00  1.54877547e-06  7.56085356e-07 
 1.80000000e+00  1.54877476e-06  7.79079642e-07 
 1.80000000e+00  1.54876099e-06  7.65144293e-07 
 0.00000000e+00  1.54874931e-06  8.29505396e-07 
 0.00000000e+00  1.54873773e-06  7.91202069e-07 
 1.80000000e+00  1.54874853e-06  8.37780533e-07 
 1.80000000e+00  1.54876028e-06  8.41950481e-07 
 0.00000000e+00  1.54872237e-06  9.57972887e-07 
 0.00000000e+00  1.54874705e-06  8.58614470e-07 
 1.80000000e+00  1.54874667e-06  8.71756995e-07 
 1.80000000e+00  1.54877067e-06  8.38612380e-07 
 0.00000000e+00  1.54874537e-06  8.98653127e-07 
 0.00000000e+00  1.54876990e-06  8.40930170e-07 
 1.80000000e+00  1.54874485e-06  8.75907659e-07 
 1.80000000e+00  1.54874721e-06  8.64158864e-07 
 0.00000000e+00  1.54874284e-06  9.56200537e-07 
 0.00000000e+00  1.54876774e-06  8.78714772e-07 
 1.80000000e+00  1.54874279e-06  9.02941778e-07 
 1.80000000e+00  1.54874533e-06  8.79236467e-07 
 0.00000000e+00  1.54874105e-06  9.55634121e-07 
 0.00000000e+00  1.54876557e-06  9.04120213e-07 
 1.80000000e+00  1.54874019e-06  9.55450730e-07 
 1.80000000e+00  1.54877917e-06  9.55617836e-07 
 0.00000000e+00  1.54871340e-06  1.08287828e-06 
 0.00000000e+00  1.54873850e-06  9.76312421e-07 
 1.80000000e+00  1.54873749e-06  9.96183047e-07 
 1.80000000e+00  1.54873771e-06  9.61210560e-07 
 0.00000000e+00  1.54873580e-06  1.04108584e-06 
 0.00000000e+00  1.54873656e-06  9.74370622e-07 
 1.80000000e+00  1.54873510e-06  1.02348689e-06 
 1.80000000e+00  1.54870671e-06  1.01378056e-06 
 0.00000000e+00  1.54870793e-06  1.14020392e-06 
 0.00000000e+00  1.54873301e-06  1.04243125e-06 
 1.80000000e+00  1.54873180e-06  1.08181295e-06 
 1.80000000e+00  1.54873166e-06  1.05548132e-06 
 0.00000000e+00  1.54873584e-06  1.16730591e-06 
 0.00000000e+00  1.54872959e-06  1.10064353e-06 
 1.80000000e+00  1.54873413e-06  1.17995654e-06 
 1.80000000e+00  1.54871744e-06  1.18625015e-06 
