 v1              i(Viin)         i(viout)       
 0.00000000e+00  1.49540735e-06  1.14495991e-06 
 1.80000000e+00  1.49540436e-06  1.14105599e-06 
 1.80000000e+00  1.49540232e-06  1.14749805e-06 
 0.00000000e+00  1.49538505e-06  1.12962232e-06 
 0.00000000e+00  1.49536730e-06  1.15209764e-06 
 1.80000000e+00  1.49539227e-06  1.15208982e-06 
 1.80000000e+00  1.49537011e-06  1.15951596e-06 
 0.00000000e+00  1.49539001e-06  1.15159986e-06 
 0.00000000e+00  1.49539574e-06  1.16447741e-06 
 1.80000000e+00  1.49539336e-06  1.16052446e-06 
 1.80000000e+00  1.49536866e-06  1.16423801e-06 
 0.00000000e+00  1.49538678e-06  1.14788249e-06 
 0.00000000e+00  1.49540494e-06  1.17260500e-06 
 1.80000000e+00  1.49540656e-06  1.17587501e-06 
 1.80000000e+00  1.49539513e-06  1.18199293e-06 
 0.00000000e+00  1.49543369e-06  1.18315329e-06 
 0.00000000e+00  1.49536964e-06  1.18812328e-06 
 1.80000000e+00  1.49537070e-06  1.18901185e-06 
 1.80000000e+00  1.49535687e-06  1.19161297e-06 
 0.00000000e+00  1.49539302e-06  1.19424973e-06 
 0.00000000e+00  1.49538492e-06  1.19800031e-06 
 1.80000000e+00  1.49541312e-06  1.20282692e-06 
 1.80000000e+00  1.49538639e-06  1.20380551e-06 
 0.00000000e+00  1.49540853e-06  1.20878779e-06 
 0.00000000e+00  1.49538248e-06  1.20863696e-06 
 1.80000000e+00  1.49535752e-06  1.21121050e-06 
 1.80000000e+00  1.49539400e-06  1.21551588e-06 
 0.00000000e+00  1.49539136e-06  1.22659566e-06 
 0.00000000e+00  1.49537405e-06  1.21985386e-06 
 1.80000000e+00  1.49538832e-06  1.22413310e-06 
 1.80000000e+00  1.49539579e-06  1.22384932e-06 
 0.00000000e+00  1.49540341e-06  1.23321500e-06 
 0.00000000e+00  1.49541465e-06  1.22962996e-06 
 1.80000000e+00  1.49539160e-06  1.23466405e-06 
 1.80000000e+00  1.49538525e-06  1.23496184e-06 
 0.00000000e+00  1.49539507e-06  1.25365251e-06 
 0.00000000e+00  1.49538607e-06  1.24096358e-06 
 1.80000000e+00  1.49536788e-06  1.24644886e-06 
 1.80000000e+00  1.49539285e-06  1.24573103e-06 
 0.00000000e+00  1.49538081e-06  1.26444320e-06 
 0.00000000e+00  1.49538550e-06  1.25420192e-06 
 1.80000000e+00  1.49539312e-06  1.27000533e-06 
 1.80000000e+00  1.49541223e-06  1.27336723e-06 
