 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.48399106e-06  8.59645240e-07 
 1.80000000e+00  1.48399087e-06  8.69796381e-07 
 1.80000000e+00  1.48399309e-06  8.78775566e-07 
 0.00000000e+00  1.48402903e-06  8.90150176e-07 
 0.00000000e+00  1.48397430e-06  8.98174690e-07 
 1.80000000e+00  1.48399072e-06  9.09089650e-07 
 1.80000000e+00  1.48398513e-06  9.18360769e-07 
 0.00000000e+00  1.48398982e-06  9.30924756e-07 
 0.00000000e+00  1.48398462e-06  9.38301199e-07 
 1.80000000e+00  1.48398460e-06  9.48752131e-07 
 1.80000000e+00  1.48401916e-06  9.57675127e-07 
 0.00000000e+00  1.48398946e-06  9.69694440e-07 
 0.00000000e+00  1.48398413e-06  9.77451421e-07 
 1.80000000e+00  1.48398398e-06  9.88717147e-07 
 1.80000000e+00  1.48398669e-06  9.98271474e-07 
 0.00000000e+00  1.48398845e-06  1.01086694e-06 
 0.00000000e+00  1.48398311e-06  1.01666295e-06 
 1.80000000e+00  1.48398280e-06  1.02642638e-06 
 1.80000000e+00  1.48398838e-06  1.03411004e-06 
 0.00000000e+00  1.48398255e-06  1.04595242e-06 
 0.00000000e+00  1.48398789e-06  1.05229283e-06 
 1.80000000e+00  1.48398125e-06  1.06291921e-06 
 1.80000000e+00  1.48398380e-06  1.07131061e-06 
 0.00000000e+00  1.48398221e-06  1.08510865e-06 
 0.00000000e+00  1.48400666e-06  1.09010719e-06 
 1.80000000e+00  1.48397839e-06  1.09999574e-06 
 1.80000000e+00  1.48402242e-06  1.10750157e-06 
 0.00000000e+00  1.48399272e-06  1.12029525e-06 
 0.00000000e+00  1.48397554e-06  1.12568068e-06 
 1.80000000e+00  1.48397438e-06  1.13738783e-06 
 1.80000000e+00  1.48399283e-06  1.14583885e-06 
 0.00000000e+00  1.48398424e-06  1.16138949e-06 
 0.00000000e+00  1.48397970e-06  1.16322479e-06 
 1.80000000e+00  1.48397958e-06  1.17273994e-06 
 1.80000000e+00  1.48398408e-06  1.17795148e-06 
 0.00000000e+00  1.48397895e-06  1.19137661e-06 
 0.00000000e+00  1.48398107e-06  1.19360190e-06 
 1.80000000e+00  1.48397543e-06  1.20470757e-06 
 1.80000000e+00  1.48397022e-06  1.21082611e-06 
 0.00000000e+00  1.48401240e-06  1.22884757e-06 
 0.00000000e+00  1.48398051e-06  1.22636357e-06 
 1.80000000e+00  1.48398016e-06  1.23574937e-06 
 1.80000000e+00  1.48398009e-06  1.23867395e-06 
 0.00000000e+00  1.48397561e-06  1.25469060e-06 
 0.00000000e+00  1.48397781e-06  1.25253398e-06 
 1.80000000e+00  1.48397578e-06  1.26494415e-06 
 1.80000000e+00  1.48400569e-06  1.26978017e-06 
