 v1              i(Viin)         i(Viout)       
 1.80000000e+00  1.50660799e-06  4.77893096e-07 
 1.80000000e+00  1.50662666e-06  4.88823957e-07 
 0.00000000e+00  1.50660782e-06  5.00128607e-07 
 0.00000000e+00  1.50663391e-06  5.10834369e-07 
 1.80000000e+00  1.50658297e-06  5.22084605e-07 
 1.80000000e+00  1.50663070e-06  5.33029905e-07 
 0.00000000e+00  1.50662510e-06  5.44665667e-07 
 0.00000000e+00  1.50660463e-06  5.54805780e-07 
 1.80000000e+00  1.50660450e-06  5.65855927e-07 
 1.80000000e+00  1.50658196e-06  5.76428832e-07 
 0.00000000e+00  1.50660418e-06  5.88371876e-07 
 0.00000000e+00  1.50660399e-06  5.98442682e-07 
 1.80000000e+00  1.50662471e-06  6.09929643e-07 
 1.80000000e+00  1.50665914e-06  6.20785883e-07 
 0.00000000e+00  1.50662126e-06  6.33967559e-07 
 0.00000000e+00  1.50660309e-06  6.43470514e-07 
 1.80000000e+00  1.50660275e-06  6.54957503e-07 
 1.80000000e+00  1.50659785e-06  6.65368290e-07 
 0.00000000e+00  1.50660238e-06  6.78212942e-07 
 0.00000000e+00  1.50664169e-06  6.88061078e-07 
 1.80000000e+00  1.50658180e-06  7.00198072e-07 
 1.80000000e+00  1.50659528e-06  7.11256291e-07 
 0.00000000e+00  1.50663379e-06  7.26797580e-07 
 0.00000000e+00  1.50661476e-06  7.35054783e-07 
 1.80000000e+00  1.50661416e-06  7.46129530e-07 
 1.80000000e+00  1.50664397e-06  7.55736906e-07 
 0.00000000e+00  1.50661259e-06  7.68453077e-07 
 0.00000000e+00  1.50661827e-06  7.77104205e-07 
 1.80000000e+00  1.50661531e-06  7.88933718e-07 
 1.80000000e+00  1.50661778e-06  7.99146164e-07 
 0.00000000e+00  1.50658897e-06  8.13429665e-07 
 0.00000000e+00  1.50662451e-06  8.21346376e-07 
 1.80000000e+00  1.50662072e-06  8.32821314e-07 
 1.80000000e+00  1.50661644e-06  8.42361800e-07 
 0.00000000e+00  1.50662327e-06  8.56035399e-07 
 0.00000000e+00  1.50659791e-06  8.64419135e-07 
 1.80000000e+00  1.50661773e-06  8.77076005e-07 
 1.80000000e+00  1.50659932e-06  8.87489009e-07 
 0.00000000e+00  1.50659681e-06  9.02201393e-07 
 0.00000000e+00  1.50662808e-06  9.09055188e-07 
 1.80000000e+00  1.50663086e-06  9.20309091e-07 
 1.80000000e+00  1.50660295e-06  9.29181141e-07 
 0.00000000e+00  1.50662436e-06  9.42957485e-07 
 0.00000000e+00  1.50662189e-06  9.50481052e-07 
 1.80000000e+00  1.50662153e-06  9.62942579e-07 
 1.80000000e+00  1.50661236e-06  9.72935680e-07 
 0.00000000e+00  1.50661634e-06  9.88921713e-07 
 0.00000000e+00  1.50660886e-06  9.95308085e-07 
 1.80000000e+00  1.50661292e-06  1.00724520e-06 
 1.80000000e+00  1.50661082e-06  1.01637789e-06 
 0.00000000e+00  1.50661408e-06  1.03154765e-06 
 0.00000000e+00  1.50661006e-06  1.03897138e-06 
 1.80000000e+00  1.50659187e-06  1.05253795e-06 
 1.80000000e+00  1.50660937e-06  1.06311352e-06 
 0.00000000e+00  1.50662147e-06  1.07960408e-06 
 0.00000000e+00  1.50662339e-06  1.08380635e-06 
 1.80000000e+00  1.50663244e-06  1.09485892e-06 
 1.80000000e+00  1.50660129e-06  1.10217019e-06 
 0.00000000e+00  1.50658310e-06  1.11689367e-06 
 0.00000000e+00  1.50660038e-06  1.12223103e-06 
 1.80000000e+00  1.50663640e-06  1.13518529e-06 
 1.80000000e+00  1.50660505e-06  1.14394932e-06 
 0.00000000e+00  1.50660391e-06  1.16169699e-06 
 0.00000000e+00  1.50661197e-06  1.16512828e-06 
 1.80000000e+00  1.50660103e-06  1.17685931e-06 
 1.80000000e+00  1.50658100e-06  1.18402501e-06 
 0.00000000e+00  1.50661458e-06  1.20104052e-06 
 0.00000000e+00  1.50660568e-06  1.20544577e-06 
 1.80000000e+00  1.50662143e-06  1.21983210e-06 
 1.80000000e+00  1.50660073e-06  1.22890704e-06 
 0.00000000e+00  1.50657065e-06  1.24926133e-06 
 0.00000000e+00  1.50658214e-06  1.24860129e-06 
 1.80000000e+00  1.50661980e-06  1.25988234e-06 
 1.80000000e+00  1.50663513e-06  1.26475683e-06 
 0.00000000e+00  1.50660415e-06  1.28171260e-06 
 0.00000000e+00  1.50659940e-06  1.28214958e-06 
 1.80000000e+00  1.50659145e-06  1.29570265e-06 
 1.80000000e+00  1.50662437e-06  1.30261802e-06 
 0.00000000e+00  1.50658044e-06  1.32508380e-06 
 0.00000000e+00  1.50661099e-06  1.32019321e-06 
 1.80000000e+00  1.50663533e-06  1.33189926e-06 
 1.80000000e+00  1.50659363e-06  1.33384025e-06 
 0.00000000e+00  1.50660276e-06  1.35488234e-06 
 0.00000000e+00  1.50659865e-06  1.35051243e-06 
 1.80000000e+00  1.50657998e-06  1.36632414e-06 
 1.80000000e+00  1.50660596e-06  1.37193418e-06 
