 v1              i(Viin)         i(viout)       
 0.00000000e+00  1.49106958e-06  6.14127259e-07 
 1.80000000e+00  1.49111059e-06  6.27557597e-07 
 1.80000000e+00  1.49107593e-06  6.17458738e-07 
 0.00000000e+00  1.49110615e-06  6.58198630e-07 
 0.00000000e+00  1.49107601e-06  6.31725541e-07 
 1.80000000e+00  1.49106927e-06  6.59479127e-07 
 1.80000000e+00  1.49104518e-06  6.61285938e-07 
 0.00000000e+00  1.49107781e-06  7.30652189e-07 
 0.00000000e+00  1.49109418e-06  6.73378096e-07 
 1.80000000e+00  1.49108416e-06  6.85107963e-07 
 1.80000000e+00  1.49106889e-06  6.67739272e-07 
 0.00000000e+00  1.49104426e-06  7.10599139e-07 
 0.00000000e+00  1.49107746e-06  6.75799882e-07 
 1.80000000e+00  1.49106242e-06  7.01820412e-07 
 1.80000000e+00  1.49110527e-06  6.98860660e-07 
 0.00000000e+00  1.49105416e-06  7.66836706e-07 
 0.00000000e+00  1.49107248e-06  7.14445633e-07 
 1.80000000e+00  1.49111112e-06  7.37129184e-07 
 1.80000000e+00  1.49108541e-06  7.23248675e-07 
 0.00000000e+00  1.49109785e-06  7.84097068e-07 
 0.00000000e+00  1.49106512e-06  7.47361923e-07 
 1.80000000e+00  1.49106384e-06  7.90847508e-07 
 1.80000000e+00  1.49108200e-06  7.94714026e-07 
 0.00000000e+00  1.49108847e-06  9.04759489e-07 
 0.00000000e+00  1.49105983e-06  8.10104709e-07 
 1.80000000e+00  1.49109202e-06  8.23722758e-07 
 1.80000000e+00  1.49108121e-06  7.92576643e-07 
 0.00000000e+00  1.49106103e-06  8.48544943e-07 
 0.00000000e+00  1.49107643e-06  7.94882993e-07 
 1.80000000e+00  1.49106286e-06  8.27027847e-07 
 1.80000000e+00  1.49107932e-06  8.17035712e-07 
 0.00000000e+00  1.49108743e-06  9.02623370e-07 
 0.00000000e+00  1.49108786e-06  8.29774763e-07 
 1.80000000e+00  1.49107402e-06  8.51805254e-07 
 1.80000000e+00  1.49109596e-06  8.30365977e-07 
 0.00000000e+00  1.49105513e-06  9.02445478e-07 
 0.00000000e+00  1.49102327e-06  8.53224492e-07 
 1.80000000e+00  1.49105627e-06  9.01254481e-07 
 1.80000000e+00  1.49108259e-06  9.01755541e-07 
 0.00000000e+00  1.49106341e-06  1.02314917e-06 
 0.00000000e+00  1.49107923e-06  9.21126926e-07 
 1.80000000e+00  1.49106862e-06  9.41136008e-07 
 1.80000000e+00  1.49105639e-06  9.07371088e-07 
 0.00000000e+00  1.49107403e-06  9.82727514e-07 
 0.00000000e+00  1.49105833e-06  9.19711738e-07 
 1.80000000e+00  1.49107053e-06  9.66354591e-07 
 1.80000000e+00  1.49105172e-06  9.57974407e-07 
 0.00000000e+00  1.49108061e-06  1.07744822e-06 
 0.00000000e+00  1.49106151e-06  9.84246540e-07 
 1.80000000e+00  1.49105466e-06  1.02033806e-06 
 1.80000000e+00  1.49103012e-06  9.95321386e-07 
 0.00000000e+00  1.49106680e-06  1.10267106e-06 
 0.00000000e+00  1.49103406e-06  1.03848213e-06 
 1.80000000e+00  1.49103685e-06  1.11379835e-06 
 1.80000000e+00  1.49107279e-06  1.12071754e-06 
