 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.52433991e-06  1.07374795e-06 
 0.00000000e+00  1.52433882e-06  1.07985197e-06 
 1.80000000e+00  1.52434157e-06  1.09014661e-06 
 1.80000000e+00  1.52433024e-06  1.09795627e-06 
 0.00000000e+00  1.52431395e-06  1.11066831e-06 
 0.00000000e+00  1.52432776e-06  1.11724805e-06 
 1.80000000e+00  1.52433460e-06  1.12854639e-06 
 1.80000000e+00  1.52435211e-06  1.13740721e-06 
 0.00000000e+00  1.52435140e-06  1.15141783e-06 
 0.00000000e+00  1.52435738e-06  1.15664568e-06 
 1.80000000e+00  1.52432796e-06  1.16708860e-06 
 1.80000000e+00  1.52432382e-06  1.17468517e-06 
 0.00000000e+00  1.52435186e-06  1.18857972e-06 
 0.00000000e+00  1.52435069e-06  1.19443592e-06 
 1.80000000e+00  1.52434924e-06  1.20657414e-06 
 1.80000000e+00  1.52431536e-06  1.21504098e-06 
 0.00000000e+00  1.52431525e-06  1.23145331e-06 
 0.00000000e+00  1.52435545e-06  1.23401936e-06 
 1.80000000e+00  1.52435412e-06  1.24392025e-06 
 1.80000000e+00  1.52430973e-06  1.24915266e-06 
 0.00000000e+00  1.52433366e-06  1.26349337e-06 
 0.00000000e+00  1.52434514e-06  1.26637515e-06 
 1.80000000e+00  1.52436388e-06  1.27811740e-06 
 1.80000000e+00  1.52433048e-06  1.28433751e-06 
 0.00000000e+00  1.52434799e-06  1.30194920e-06 
 0.00000000e+00  1.52434060e-06  1.30059047e-06 
 1.80000000e+00  1.52432575e-06  1.31005359e-06 
 1.80000000e+00  1.52436097e-06  1.31405903e-06 
 0.00000000e+00  1.52431642e-06  1.32976476e-06 
 0.00000000e+00  1.52431256e-06  1.32794499e-06 
 1.80000000e+00  1.52434110e-06  1.34096665e-06 
 1.80000000e+00  1.52430942e-06  1.34507292e-06 
