 v1              i(Viin)         i(Viout)       
 0.00000000e+00  1.50827227e-06  1.03141920e-06 
 1.80000000e+00  1.50823410e-06  1.04104494e-06 
 1.80000000e+00  1.50824592e-06  1.05099693e-06 
 0.00000000e+00  1.50823661e-06  1.06063366e-06 
 0.00000000e+00  1.50824811e-06  1.07063346e-06 
 1.80000000e+00  1.50824488e-06  1.08056108e-06 
 1.80000000e+00  1.50823503e-06  1.09005768e-06 
 0.00000000e+00  1.50827630e-06  1.10029097e-06 
 0.00000000e+00  1.50823532e-06  1.10929723e-06 
 1.80000000e+00  1.50823116e-06  1.11920129e-06 
 1.80000000e+00  1.50824482e-06  1.12855552e-06 
 0.00000000e+00  1.50823926e-06  1.13945789e-06 
 0.00000000e+00  1.50824166e-06  1.14750645e-06 
 1.80000000e+00  1.50824421e-06  1.15735777e-06 
 1.80000000e+00  1.50824841e-06  1.16599216e-06 
 0.00000000e+00  1.50824164e-06  1.17673900e-06 
 0.00000000e+00  1.50824838e-06  1.18442522e-06 
 1.80000000e+00  1.50823553e-06  1.19470026e-06 
 1.80000000e+00  1.50823623e-06  1.20350923e-06 
 0.00000000e+00  1.50823993e-06  1.21595576e-06 
 0.00000000e+00  1.50824692e-06  1.22129657e-06 
 1.80000000e+00  1.50825186e-06  1.23055273e-06 
 1.80000000e+00  1.50825284e-06  1.23717447e-06 
 0.00000000e+00  1.50827355e-06  1.24910137e-06 
 0.00000000e+00  1.50825447e-06  1.25321442e-06 
 1.80000000e+00  1.50824498e-06  1.26324028e-06 
 1.80000000e+00  1.50825725e-06  1.27005991e-06 
 0.00000000e+00  1.50824964e-06  1.28489846e-06 
 0.00000000e+00  1.50824262e-06  1.28490876e-06 
 1.80000000e+00  1.50824150e-06  1.29363040e-06 
 1.80000000e+00  1.50824463e-06  1.29717722e-06 
 0.00000000e+00  1.50824128e-06  1.31143197e-06 
 0.00000000e+00  1.50824102e-06  1.31025122e-06 
 1.80000000e+00  1.50823609e-06  1.32156732e-06 
 1.80000000e+00  1.50823856e-06  1.32596577e-06 
